Dataset,Side,Layer,Scope,rho,MER,PIER,EN-WER,Matrix-CER,Corr,Corrupt,Outside,Matrix-Ret,Edited,Energy,FractionEdited,PIER-gain,MER-gain,Matrix-CER-gain
cs_dialogue,decoder,14,oracle_local,0.5,0.25444068199370284,0.45458553791887124,0.458994708994709,0.21913367361015312,58,23,93,0.9930873585068695,1826,5884.716356277466,,0.015432098765432112,0.008019960791302794,0.0069664781349151605
cs_dialogue,encoder,14,global,0.5,0.45161290322580644,0.6071428571428571,0.6247795414462081,0.42198923989515796,100,411,2591,0.8060139980990236,245535,2541464.1416015625,,-0.13712522045855374,-0.1891522604408008,-0.19588908815008968
cs_dialogue,encoder,14,oracle_local,0.5,0.8065704271371711,0.718694885361552,0.8077601410934744,0.8055593875017244,67,631,3573,0.7302341657305798,79516,830340.1852416992,,-0.24867724867724866,-0.5441097843521654,-0.5794592357566561
cs_dialogue,decoder,15,global,0.5,0.23216301312897286,0.4351851851851852,0.43915343915343913,0.196371913367361,111,32,178,0.9870387972003802,13437,43493.05788683891,,0.03483245149911818,0.030297629656032776,0.029728238377707272
cs_dialogue,decoder,15,oracle_local,0.5,0.24749004930790708,0.4607583774250441,0.4651675485008818,0.21009794454407504,47,26,146,0.9887669575736628,1810,5796.110135316849,,0.009259259259259245,0.01497059347709856,0.01600220720099324
cs_dialogue,encoder,15,global,0.5,0.3952355492187964,0.5718694885361552,0.6265432098765432,0.3562560353152159,121,352,1778,0.8725481724704053,245535,2555832.321411133,,-0.1018518518518518,-0.13277490643379075,-0.1301558835701476
cs_dialogue,encoder,15,oracle_local,0.5,0.8402542624606428,0.6825396825396826,0.8465608465608465,0.8379776520899435,72,554,2834,0.7895964745528385,79516,833687.3614349365,,-0.2125220458553792,-0.5777936196756372,-0.6118775003448752
cs_dialogue,decoder,16,global,0.5,0.22847977187667082,0.43077601410934746,0.4365079365079365,0.19250931162919024,106,17,142,0.9887669575736628,13554,46276.753303050995,,0.03924162257495589,0.03398087090833482,0.03359084011587804
cs_dialogue,decoder,16,oracle_local,0.5,0.25093566209231866,0.4656084656084656,0.4708994708994709,0.21320182094081944,27,17,157,0.9871252052190443,1812,6089.553619384766,,0.00440917107583777,0.011524980692686981,0.012898330804248848
cs_dialogue,encoder,16,global,0.5,0.3755123863838888,0.5758377425044092,0.605379188712522,0.3366671265002069,118,358,1633,0.8850773351767044,245535,2583386.285888672,,-0.10582010582010587,-0.11305174359888315,-0.11056697475513863
cs_dialogue,encoder,16,oracle_local,0.5,0.6813402245589022,0.6957671957671958,0.7879188712522046,0.6631949234377156,62,574,2527,0.8176790806186814,79516,841006.1593322754,,-0.22574955908289246,-0.41887958177389656,-0.4370947716926473
cs_dialogue,decoder,17,global,0.5,0.24012356680330305,0.44929453262786595,0.4519400352733686,0.20361429162643124,117,70,289,0.9790892594832801,13753,47781.05200386047,,0.020723104056437402,0.022337075981702592,0.02248586011863704
cs_dialogue,decoder,17,oracle_local,0.5,0.24855937741341413,0.4660493827160494,0.468694885361552,0.2107876948544627,55,46,117,0.9925689103948846,1832,6211.26825428009,,0.003968253968253954,0.013901265371591504,0.015312456890605591
cs_dialogue,encoder,17,global,0.5,0.42030535258123924,0.5970017636684304,0.6111111111111112,0.38777762449993103,120,408,2402,0.8225179296638728,245535,2584840.208129883,,-0.12698412698412703,-0.1578447097962336,-0.16167747275486274
cs_dialogue,encoder,17,oracle_local,0.5,0.6388641359234837,0.7129629629629629,0.8192239858906526,0.6073941233273555,55,606,2795,0.7954722198219994,79516,841178.3278045654,,-0.24294532627865956,-0.37640349313847804,-0.3812939715822873
cs_dialogue,decoder,18,global,0.5,0.23608388284916532,0.4506172839506173,0.45458553791887124,0.19857911436060147,98,54,229,0.9837552924911431,13539,46738.686205387115,,0.019400352733686066,0.02637675993584032,0.027521037384466818
cs_dialogue,decoder,18,oracle_local,0.5,0.24552961444781085,0.468694885361552,0.4722222222222222,0.2067181680231756,35,32,89,0.9940378467121749,1827,6125.461187839508,,0.0013227513227513366,0.016931028337194787,0.019381983721892676
cs_dialogue,encoder,18,global,0.5,0.5087625497534605,0.6375661375661376,0.6521164021164021,0.4841357428610843,110,490,3117,0.7664391255508511,245535,2587455.7834472656,,-0.1675485008818342,-0.24630190696845483,-0.25803559111601604
cs_dialogue,encoder,18,oracle_local,0.5,0.5679914453751559,0.6869488536155203,0.7535273368606702,0.537108566698855,81,573,2679,0.8039402056510844,79516,840711.674407959,,-0.21693121693121692,-0.30553080259015025,-0.3110084149537867
cs_dialogue,decoder,19,global,0.5,0.24683657102120835,0.46119929453262787,0.4638447971781305,0.20954614429576493,81,61,346,0.9739911863820963,13394,47523.848385334015,,0.008818342151675485,0.015624071763797293,0.016554007449303354
cs_dialogue,decoder,19,oracle_local,0.5,0.24618309273450958,0.468694885361552,0.4713403880070547,0.20761484342667955,38,35,97,0.9930009504882054,1815,6261.662513017654,,0.0013227513227513366,0.016277550050496054,0.018485308318388738
cs_dialogue,encoder,19,global,0.5,0.5332382819461772,0.718694885361552,0.794973544973545,0.4902055455924955,100,664,3826,0.715976842650998,245535,2570981.474975586,,-0.24867724867724866,-0.27077763916117153,-0.26410539384742726
cs_dialogue,encoder,19,oracle_local,0.5,0.6598348482148161,0.7222222222222222,0.8117283950617284,0.6346392605876673,53,625,3596,0.7287652294132896,79516,835688.3257446289,,-0.25220458553791886,-0.39737420542981045,-0.40853910884259903
cs_dialogue,decoder,20,global,0.5,0.2524802471336066,0.4506172839506173,0.45458553791887124,0.21754724789626156,90,46,412,0.967337768944958,13243,47623.272213220596,,0.019400352733686066,0.009980395651399021,0.00855290384880672
